 property_id,tile_url,latitude,longitude,min_price,max_price,beds_range, prop_display_name,phone_number,bustop_within_100,inside_campus,fitness_within_200m,fitness_within_500m,fitness_within_1000m,market_within_200m,market_within_500m,market_within_1000m,within_unvCen_1km,within_unvCen_2km,within_unvCen_3km
767574,'https://d2cc5bro5bu049.cloudfront.net/19498/6417822/tile.jpg',43.061296,-89.403348,2475,, '4 BR',1018 Emerald St,6085757744,no,no,no,no,no,no,no,no,no,yes,yes
3344888,'https://d2cc5bro5bu049.cloudfront.net/88162/28385736/tile.jpg',43.066588,-89.413286,463,591, '1 BR',1608 Madison St. Apt. 2,9206041656,yes,no,no,no,no,no,no,yes,no,yes,yes
3283679,'https://d2cc5bro5bu049.cloudfront.net/87048/27609430/tile.jpg',43.064412,-89.406684,2675,, '5 BR',1224 Chandler Street,6082205493,no,no,no,no,yes,no,no,no,no,yes,yes
3252308,'https://d2cc5bro5bu049.cloudfront.net/86523/28243492/tile.jpg',43.107797,-89.347983,1695,, '2 BR',2622 Moland St,6082351514,no,no,no,no,no,no,no,yes,no,no,no
749595,'https://d2cc5bro5bu049.cloudfront.net/12231/6344291/tile.jpg',43.078143,-89.388705,775,850, '1 BR',1 W Gilman St,6082220365,no,no,no,no,yes,no,no,yes,no,no,yes
741009,'https://d2cc5bro5bu049.cloudfront.net/13336/6342031/tile.jpg',43.069100,-89.387726,1200,1410, '2 - 3 BR',427 W Doty St,,no,no,no,yes,yes,no,yes,yes,no,no,yes
832201,'https://d2cc5bro5bu049.cloudfront.net/35996/7042371/tile.jpg',43.081090,-89.443689,900,, '1 BR',1202 Shorewood Boulevard,6082347825,no,no,no,no,no,no,no,yes,no,no,no
1975827,'https://d2cc5bro5bu049.cloudfront.net/69174/24609767/tile.jpg',43.133154,-89.311853,1100,, '2 BR',East Towne Area,6084922076,no,no,no,no,no,no,no,no,no,no,no
3347863,'https://d2cc5bro5bu049.cloudfront.net/88210/28426967/tile.png',43.073340,-89.465417,800,870, '1 BR',Chapel Hill Apartment 1b1b,6083203819,no,no,no,no,yes,no,no,no,no,no,no
3360271,'https://d2cc5bro5bu049.cloudfront.net/14615/28553934/tile.jpg',43.066376,-89.412491,2800,, '6 BR',906 Oakland Avenue,6086589049,no,no,no,no,no,no,no,yes,no,yes,yes
3161871,'https://d2cc5bro5bu049.cloudfront.net/84784/26104184/tile.jpg',43.085500,-89.376067,620,, '2 BR',Norris Court,3107338987,no,no,no,no,yes,no,yes,yes,no,no,no
741985,'https://d2cc5bro5bu049.cloudfront.net/12303/6342750/tile.jpg',43.069455,-89.391614,850,, '1 BR',526 W Washington Ave,6088494378,yes,no,no,yes,yes,no,yes,yes,no,no,yes
743290,'https://d2cc5bro5bu049.cloudfront.net/15264/6343153/tile.jpg',43.106021,-89.482949,830,875, '1 BR',Willow Cove,6082571000,no,no,no,no,no,no,no,no,no,no,no
740885,'https://d2cc5bro5bu049.cloudfront.net/18492/6342025/tile.jpg',43.076063,-89.391279,2065,3325, '3 - 5 BR',151 W Gilman St,6082558633,yes,no,no,no,yes,no,yes,yes,no,no,yes
743000,'https://d2cc5bro5bu049.cloudfront.net/18492/6343038/tile.jpg',43.069763,-89.383954,1090,1645, '1 - 2 BR',325 S Hamilton St,6082558633,yes,no,no,yes,yes,no,no,yes,no,no,no
741419,'https://d2cc5bro5bu049.cloudfront.net/18492/6342557/tile.jpg',43.103217,-89.345450,640,1445, 'Studio - 2 BR',237 Lake Lawn Pl,6082558633,yes,no,no,no,no,no,no,no,no,no,no
1273808,'https://d2cc5bro5bu049.cloudfront.net/19759/27107352/tile.jpg',43.070852,-89.388803,2150,, '4 BR',407 1/2 W. Washington Ave,6085166865,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
3157840,'https://d2cc5bro5bu049.cloudfront.net/19872/26065923/tile.jpg',43.067352,-89.389077,750,, '1 BR',532 W Wilson St #3,6083479629,no,no,no,yes,yes,no,no,yes,no,no,yes
2501707,'https://d2cc5bro5bu049.cloudfront.net/66323/26097623/tile.jpg',43.078911,-89.382313,1000,, '1 BR',North Hancock Street,6083818369,no,no,no,yes,yes,no,no,yes,no,no,no
3370713,'https://d2cc5bro5bu049.cloudfront.net/15875/28697014/tile.png',43.069956,-89.386448,1750,, '3 BR',347 W. Doty Street,6082414449,yes,no,no,yes,yes,no,no,yes,no,no,yes
2463468,'https://d2cc5bro5bu049.cloudfront.net/60991/27872051/tile.jpg',43.061318,-89.401098,1620,, '3 BR',520 S Park St Apt 2s,,no,no,no,no,no,no,no,no,no,no,yes
3221490,'https://d2cc5bro5bu049.cloudfront.net/15875/26857098/tile.jpg',43.069880,-89.386559,1695,, '3 BR',349-351 W Doty St,6082414449,yes,no,no,yes,yes,no,no,yes,no,no,yes
2575508,'https://d2cc5bro5bu049.cloudfront.net/78375/21440600/tile.jpg',43.089671,-89.327552,550,, '1 BR',3538 Johns St,7154561236,no,no,no,no,no,no,no,no,no,no,no
741219,'https://d2cc5bro5bu049.cloudfront.net/15264/6342473/tile.jpg',43.070935,-89.390291,1695,, '3 BR',432 W. Washington Avenue,6082571000,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes
2698672,'https://d2cc5bro5bu049.cloudfront.net/15264/22140768/tile.jpg',43.074124,-89.393989,1050,1500, '1 - 2 BR',421 W. Gilman Street,6082571000,yes,no,no,yes,yes,no,yes,yes,no,no,yes
1262144,'https://d2cc5bro5bu049.cloudfront.net/127/10659714/tile.jpg',43.078411,-89.386103,1525,, '3 BR',109 E Gorham,6084415625,yes,no,no,yes,yes,no,no,yes,no,no,yes
743001,'https://d2cc5bro5bu049.cloudfront.net/12168/12795265/tile.jpg',43.067640,-89.411608,1750,, '3 BR',1504 Madison St,6085777900,no,no,no,no,no,no,no,yes,no,yes,yes
1263837,'https://d2cc5bro5bu049.cloudfront.net/127/10695670/tile.jpg',43.078848,-89.385529,1735,, '3 BR',129 E Gorham,6084415625,no,no,no,yes,yes,no,no,yes,no,no,no
1263848,'https://d2cc5bro5bu049.cloudfront.net/127/10695815/tile.jpg',43.078489,-89.382969,1765,, '3 BR',129 N Butler,6084415625,no,no,no,yes,yes,no,no,yes,no,no,no
1263963,'https://d2cc5bro5bu049.cloudfront.net/127/10697365/tile.jpg',43.078889,-89.385343,1740,, '3 BR',133 E Gorham,6084415625,no,no,no,yes,yes,no,no,yes,no,no,no
1283891,'https://d2cc5bro5bu049.cloudfront.net/127/10905821/tile.jpg',43.077837,-89.383792,1125,1260, '2 BR',203 N Hamilton,6084415625,yes,no,yes,yes,yes,no,no,yes,no,no,no
1283884,'https://d2cc5bro5bu049.cloudfront.net/127/10905742/tile.jpg',43.075748,-89.377731,1650,, '3 BR',141 S Hancock St,6084415625,no,no,no,yes,yes,no,no,yes,no,no,no
1283668,'https://d2cc5bro5bu049.cloudfront.net/127/10901855/tile.jpg',43.078431,-89.383796,510,, 'Studio',140 N Butler,6084415625,yes,no,no,yes,yes,no,no,yes,no,no,no
1282057,'https://d2cc5bro5bu049.cloudfront.net/127/10885998/tile.jpg',43.078998,-89.385185,1400,, '2 BR',137 E Gorham,6084415625,no,no,no,yes,yes,no,no,yes,no,no,no
1285394,'https://d2cc5bro5bu049.cloudfront.net/127/10922644/tile.jpg',43.078191,-89.386145,1985,2390, '3 - 4 BR',315 N Pinckney,6084415625,yes,no,no,yes,yes,no,no,yes,no,no,yes
3340112,'https://d2cc5bro5bu049.cloudfront.net/88061/28320928/tile.jpg',43.091386,-89.347427,700,, '1 BR',2306 Willard Ave,6085207055,yes,no,no,yes,yes,no,no,no,no,no,no
1262147,'https://d2cc5bro5bu049.cloudfront.net/127/10659984/tile.jpg',43.078701,-89.386131,1850,2085, '4 - 5 BR',115 E Gorham,6084415625,yes,no,no,yes,yes,no,no,yes,no,no,yes
749218,'https://d2cc5bro5bu049.cloudfront.net/12983/7026409/tile.jpg',43.074896,-89.395786,620,1220, 'Studio - 2 BR',The Hawthorne Buildings,6082559723,yes,no,no,yes,yes,no,yes,yes,no,yes,yes
746881,'https://d2cc5bro5bu049.cloudfront.net/12983/6343852/tile.jpg',43.073052,-89.401230,1260,, '2 BR',The Hawthorne Buildings,6082559723,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes
764122,'https://d2cc5bro5bu049.cloudfront.net/19759/27089641/tile.jpg',43.070852,-89.388803,2375,, '4 BR',407 W Washington Ave,6085166865,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
762889,'https://d2cc5bro5bu049.cloudfront.net/19630/15077378/tile.jpg',43.067623,-89.388802,630,650, 'Studio',522 W Wilson St,6082427700,no,no,no,yes,yes,no,no,yes,no,no,yes
750713,'https://d2cc5bro5bu049.cloudfront.net/12231/6344642/tile.jpg',43.073655,-89.394753,750,875, '1 BR',445 W Gilman St,6082220365,no,no,no,yes,yes,no,yes,yes,no,yes,yes
207,'https://d2cc5bro5bu049.cloudfront.net/102/17461818/tile.jpg',43.077000,-89.385300,1095,1110, '2 BR',202 N Pinckney St,6082564200,yes,no,yes,yes,yes,no,no,yes,no,no,no
191144,'https://d2cc5bro5bu049.cloudfront.net/5491/6474157/tile.jpg',43.074160,-89.395780,975,, '5 BR',Hub Madison,6085094103,yes,no,no,yes,yes,no,yes,yes,no,yes,yes
760905,'https://d2cc5bro5bu049.cloudfront.net/20316/7003314/tile.jpg',43.096643,-89.345859,595,, '1 BR',137 Talmadge St,6085091988,no,no,no,yes,yes,no,no,no,no,no,no
760581,'https://d2cc5bro5bu049.cloudfront.net/19792/11973192/tile.jpg',43.078148,-89.388005,795,, '1 BR',415 Wisconsin Ave,6082510113,yes,no,no,yes,yes,no,no,yes,no,no,yes
3201349,'https://d2cc5bro5bu049.cloudfront.net/85084/26599878/tile.jpg',43.074956,-89.389168,1350,1800, '3 - 4 BR',226 1/2 State St.,6085755975,yes,no,no,yes,yes,no,yes,yes,no,no,yes
30065,'https://d2cc5bro5bu049.cloudfront.net/4287/20035256/tile.jpg',43.075144,-89.395121,0,, '2 BR',The Statesider,6088889126,yes,no,no,yes,yes,no,yes,yes,no,yes,yes
3244405,'https://d2cc5bro5bu049.cloudfront.net/86322/27158174/tile.jpg',43.073837,-89.418222,845,, '1 BR',1906 Birge Terrace,6082879319,yes,no,no,yes,yes,no,no,yes,yes,yes,yes
3380819,'https://d2cc5bro5bu049.cloudfront.net/79371/29391561/tile.jpg',43.094647,-89.492075,1250,1850, '4 BR',2009 Lakeview,6083450253,yes,no,no,no,no,no,no,no,no,no,no
585710,'https://d2cc5bro5bu049.cloudfront.net/9439/27662156/tile.jpg',43.067777,-89.389370,638,748, 'Studio - 1 BR',Doty Street Apartments,6082334351,no,no,no,yes,yes,no,no,yes,no,no,yes
3382526,'https://d2cc5bro5bu049.cloudfront.net/19991/29905782/tile.jpg',43.086395,-89.359704,800,, '1 BR',1427 Williamson St Apt 2,6064385017,yes,no,no,no,yes,no,no,no,no,no,no
2830328,'https://d2cc5bro5bu049.cloudfront.net/13510/23174705/tile.jpg',43.078951,-89.367350,1790,, '3 BR',926 Spaight St,6082352558,no,no,no,no,yes,no,no,yes,no,no,no
552,'https://d2cc5bro5bu049.cloudfront.net/173/18487764/tile.jpg',43.069199,-89.407303,519,769, 'Studio - 1 BR',45 N Orchard St,6082512715,no,yes,no,no,yes,no,no,no,no,yes,yes
549,'https://d2cc5bro5bu049.cloudfront.net/173/7282/tile.jpeg',43.069599,-89.408302,949,, '1 BR',1320 Spring St,6082512715,no,no,no,no,yes,no,no,no,yes,yes,yes
555,'https://d2cc5bro5bu049.cloudfront.net/173/7287/tile.jpeg',43.069599,-89.407799,745,829, 'Studio - 1 BR',1308 Spring St,6082512715,no,no,no,no,yes,no,no,no,yes,yes,yes
556,'https://d2cc5bro5bu049.cloudfront.net/173/7288/tile.jpeg',43.069374,-89.407941,975,, '2 BR',1309 Spring St,6082512715,no,no,no,no,yes,no,no,no,yes,yes,yes
766,'https://d2cc5bro5bu049.cloudfront.net/162/7466/tile.jpeg',43.075100,-89.393097,1175,, '2 BR',243 W Gilman St,6088196500,yes,no,no,no,yes,no,yes,yes,no,no,yes
18582,'https://d2cc5bro5bu049.cloudfront.net/173/194110/tile.jpg',43.079347,-89.384291,2369,, '5 BR',The Church,6084672001,yes,no,no,yes,yes,no,no,yes,no,no,no
83709,'https://d2cc5bro5bu049.cloudfront.net/173/8471105/tile.jpg',43.075944,-89.377941,739,865, 'Studio - 1 BR',135 S Hancock St,6084672001,no,no,no,yes,yes,no,no,yes,no,no,no
752659,'https://d2cc5bro5bu049.cloudfront.net/173/28117462/tile.jpg',43.069248,-89.408745,1659,2499, '2 - 3 BR',Park Terrace West,6087290978,no,no,no,no,yes,no,no,no,yes,yes,yes
1262145,'https://d2cc5bro5bu049.cloudfront.net/127/10659778/tile.jpg',43.076042,-89.379073,1000,, '1 BR',110 S Hancock,6088196500,no,no,no,yes,yes,no,no,yes,no,no,no
761321,'https://d2cc5bro5bu049.cloudfront.net/19655/6417813/tile.jpg',43.078416,-89.382184,1795,, '4 BR',116 N Hancock St,6085772401,no,no,yes,yes,yes,no,no,yes,no,no,no
768050,'https://d2cc5bro5bu049.cloudfront.net/19655/12345030/tile.jpg',43.068353,-89.388016,2995,, '7 BR',215 S Bassett St,6085772401,no,no,no,yes,yes,no,no,yes,no,no,yes
763176,'https://d2cc5bro5bu049.cloudfront.net/19543/6621625/tile.jpg',43.077100,-89.393625,580,595, 'Studio',240 Lakelawn Pl,6082556550,no,no,no,no,yes,no,no,yes,no,no,yes
760988,'https://d2cc5bro5bu049.cloudfront.net/19543/6621492/tile.jpg',43.078008,-89.390338,765,1500, '1 - 3 BR',29 Langdon St,6082556550,yes,no,no,no,yes,no,no,yes,no,no,yes
2599898,'https://d2cc5bro5bu049.cloudfront.net/67805/21442487/tile.jpg',43.055880,-89.450336,1130,1200, '2 BR',Midvale Heights Apartments,6082338292,no,no,yes,yes,yes,no,no,no,no,no,no
3388093,'https://d2cc5bro5bu049.cloudfront.net/88933/30306584/tile.jpg',43.068554,-89.389216,1750,, '3 BR',508 W Doty #1,6082997680,yes,no,no,yes,yes,no,yes,yes,no,no,yes
3388095,'https://d2cc5bro5bu049.cloudfront.net/88933/30307529/tile.jpg',43.068223,-89.388669,2450,, '5 BR',208 S Bassett St,6082997680,yes,no,no,yes,yes,no,no,yes,no,no,yes
750797,'https://d2cc5bro5bu049.cloudfront.net/15264/7008958/tile.jpg',43.080717,-89.381253,1925,, '4 BR',601 E. Johnson Street,6082571000,yes,no,no,yes,yes,no,no,yes,no,no,no
741449,'https://d2cc5bro5bu049.cloudfront.net/15264/6985615/tile.jpg',43.070547,-89.390027,1695,1825, '3 - 4 BR',438 W. Washington Avenue,6082571000,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
3388028,'https://d2cc5bro5bu049.cloudfront.net/88933/30306584/tile.jpg',43.068554,-89.389216,1750,, '3 BR',508 W Doty #2,6082997680,yes,no,no,yes,yes,no,yes,yes,no,no,yes
3386462,'https://d2cc5bro5bu049.cloudfront.net/88892/30322824/tile.jpg',43.073837,-89.418222,845,, '1 BR',1906 Birge Terrace,6082879319,yes,no,no,yes,yes,no,no,yes,yes,yes,yes
3388166,'https://d2cc5bro5bu049.cloudfront.net/88933/30308957/tile.jpg',43.062295,-89.403531,2200,, '5 BR',1026 Drake St,6082997680,yes,no,no,no,no,no,no,no,no,yes,yes
3388278,'https://d2cc5bro5bu049.cloudfront.net/88933/30309527/tile.jpg',43.067771,-89.390409,1400,, '3 BR',546 W Doty #4,6082997680,no,no,no,yes,yes,no,no,yes,no,no,yes
3388164,'https://d2cc5bro5bu049.cloudfront.net/88933/30308895/tile.jpg',43.067771,-89.390409,1600,, '3 BR',546 W Doty #2,6082997680,no,no,no,yes,yes,no,no,yes,no,no,yes
3388966,'https://d2cc5bro5bu049.cloudfront.net/88948/30320620/tile.jpg',43.072856,-89.422973,444,689, '3 BR',University Bay,9205397318,yes,no,no,no,yes,no,no,no,no,yes,yes
3388025,'https://d2cc5bro5bu049.cloudfront.net/88933/30306528/tile.jpg',43.079181,-89.381675,2250,, '3 BR',124 N Franklin St #1,6082997680,no,no,no,yes,yes,no,no,yes,no,no,no
3388027,'https://d2cc5bro5bu049.cloudfront.net/88933/30306543/tile.jpg',43.061458,-89.404116,1900,, '3 BR',520 S Mills St #2,6082997680,no,no,no,no,no,no,no,no,no,yes,yes
780009,'https://d2cc5bro5bu049.cloudfront.net/19563/16958809/tile.jpg',43.072288,-89.395517,840,, '1 BR',Saxony Apartments,6088880308,yes,no,no,yes,yes,no,yes,yes,no,yes,yes
994931,'https://d2cc5bro5bu049.cloudfront.net/19991/8420598/tile.jpg',43.069700,-89.386351,800,, '1 BR',209 S Broom St Apt #3,6064385017,yes,no,no,yes,yes,no,no,yes,no,no,no
83716,'https://d2cc5bro5bu049.cloudfront.net/173/7175344/tile.jpg',43.076493,-89.377795,755,, 'Studio',126 S Franklin St,6084672001,no,no,no,yes,yes,no,no,yes,no,no,no
1511946,'https://d2cc5bro5bu049.cloudfront.net/12830/14863032/tile.jpg',43.012073,-89.428925,1115,1420, '1 - 2 BR',Seminole Woods Apartments,6082769440,yes,no,no,no,yes,no,no,no,no,no,no
762021,'https://d2cc5bro5bu049.cloudfront.net/19703/26548353/tile.jpg',43.083546,-89.478071,795,825, '1 BR',Capital Ave,6085750174,yes,no,no,no,no,no,no,no,no,no,no
1059823,'https://d2cc5bro5bu049.cloudfront.net/74458/30351670/tile.jpg',43.072767,-89.392793,669,1539, '1 - 2 BR',The Lux,6084801691,no,no,no,yes,yes,no,yes,yes,no,no,yes
744253,'https://d2cc5bro5bu049.cloudfront.net/12773/6343469/tile.jpg',43.072752,-89.419744,1245,, '2 BR',2001-2003 University Ave,6086303222,no,no,no,yes,yes,no,no,yes,yes,yes,yes
741872,'https://d2cc5bro5bu049.cloudfront.net/70639/17658388/tile.jpg',43.072692,-89.420186,1975,, '3 BR',2009-2011 University Ave,6085355023,no,no,no,yes,yes,no,no,yes,yes,yes,yes
782913,'https://d2cc5bro5bu049.cloudfront.net/12773/6557038/tile.jpg',43.071674,-89.426199,925,1395, '1 - 2 BR',2308 Kendall Avenue,6086303222,no,no,no,no,yes,no,no,no,no,yes,yes
741871,'https://d2cc5bro5bu049.cloudfront.net/12773/6342057/tile.jpg',43.072721,-89.419965,1750,1825, '3 BR',2005-2007 University Ave,6086303222,no,no,no,yes,yes,no,no,yes,yes,yes,yes
245,'https://d2cc5bro5bu049.cloudfront.net/162/28149128/tile.jpg',43.068199,-89.424500,1195,, '2 BR',2212 Regent St,6082518777,yes,no,no,no,no,no,no,yes,no,yes,yes
214,'https://d2cc5bro5bu049.cloudfront.net/75856/19597818/tile.jpg',43.075268,-89.391072,835,3780, 'Studio - 5 BR',Laurel Commons,6084675909,yes,no,no,no,yes,no,yes,yes,no,no,yes
224,'https://d2cc5bro5bu049.cloudfront.net/162/17820272/tile.jpg',43.071499,-89.405701,3135,, '4 BR',210 North Charter,6082518777,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
1296814,'https://d2cc5bro5bu049.cloudfront.net/110/25891062/tile.jpg',43.070701,-89.384934,1560,, '3 BR',212 S. Henry St.,6082569500,yes,no,no,yes,yes,no,no,yes,no,no,no
100,'https://d2cc5bro5bu049.cloudfront.net/162/6914/tile.jpeg',43.078301,-89.384903,1195,, '2 BR',131 E Johnson St,6082518777,yes,no,no,yes,yes,no,no,yes,no,no,no
101,'https://d2cc5bro5bu049.cloudfront.net/162/6915/tile.jpeg',43.064098,-89.407700,1625,, '3 BR',1311 Chandler St,6082518777,no,no,no,no,no,no,no,no,no,yes,yes
1296673,'https://d2cc5bro5bu049.cloudfront.net/110/25891010/tile.jpg',43.071922,-89.389960,1850,1875, '3 BR',401 W. Mifflin St.,6082569500,no,no,yes,yes,yes,yes,yes,yes,no,no,yes
410,'https://d2cc5bro5bu049.cloudfront.net/162/7194/tile.jpeg',43.069281,-89.391027,1495,, '3 BR',521 W Washington Ave,6082518777,yes,no,no,yes,yes,no,yes,yes,no,no,yes
416,'https://d2cc5bro5bu049.cloudfront.net/162/7200/tile.jpeg',43.069099,-89.391296,1015,1250, '2 BR',533 W Washington Ave,6082518777,yes,no,no,yes,yes,no,yes,yes,no,no,yes
419,'https://d2cc5bro5bu049.cloudfront.net/162/7203/tile.jpeg',43.069000,-89.391502,1295,, '3 BR',537 W Washington Ave,6082518777,yes,no,no,yes,yes,no,yes,yes,no,no,yes
152,'https://d2cc5bro5bu049.cloudfront.net/162/6962/tile.jpeg',43.077900,-89.380699,625,760, 'Studio - 1 BR',15 N Hancock St,6082518777,no,no,yes,yes,yes,no,no,yes,no,no,no
321,'https://d2cc5bro5bu049.cloudfront.net/162/7114/tile.jpeg',43.072250,-89.390406,795,, '1 BR',404 W Mifflin St,6082518777,no,no,no,yes,yes,yes,yes,yes,no,no,yes
335,'https://d2cc5bro5bu049.cloudfront.net/162/7127/tile.jpeg',43.069500,-89.387398,1195,, '3 BR',411 W Doty St,6082518777,yes,no,no,yes,yes,no,yes,yes,no,no,yes
137,'https://d2cc5bro5bu049.cloudfront.net/162/6949/tile.jpeg',43.062100,-89.409401,1020,1495, '1 - 2 BR',1406 Drake St,6082518777,no,no,no,no,no,no,no,yes,no,yes,yes
290,'https://d2cc5bro5bu049.cloudfront.net/162/7088/tile.jpeg',43.073002,-89.414101,1350,, '2 BR',316 N Breese Terrace,6082518777,yes,no,no,no,yes,no,no,yes,yes,yes,yes
358,'https://d2cc5bro5bu049.cloudfront.net/162/7147/tile.jpeg',43.069801,-89.388298,605,1050, 'Studio - 3 BR',427 West Main,6082518777,no,no,yes,yes,yes,no,yes,yes,no,no,yes
447,'https://d2cc5bro5bu049.cloudfront.net/145/15813780/tile.jpg',43.072899,-89.398697,550,1675, 'Studio - 4 BR',Lucky,6087290677,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
332,'https://d2cc5bro5bu049.cloudfront.net/162/17850857/tile.jpg',43.073601,-89.392998,1165,, 'Studio',Equinox Apartments,6088889573,yes,no,no,no,yes,no,yes,yes,no,no,yes
771,'https://d2cc5bro5bu049.cloudfront.net/162/27697354/tile.jpg',43.069302,-89.389198,1295,, '3 BR',449 W Main St,6082518777,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
718,'https://d2cc5bro5bu049.cloudfront.net/162/7418/tile.jpeg',43.069801,-89.414200,2395,, '4 BR',110 N Breese Terrace,6082518777,yes,no,no,no,no,no,no,yes,yes,yes,yes
746,'https://d2cc5bro5bu049.cloudfront.net/162/7446/tile.jpeg',43.063400,-89.405197,1095,, '2 BR',1126 Vilas Ave,6082518777,no,no,no,no,no,no,no,no,no,yes,yes
639,'https://d2cc5bro5bu049.cloudfront.net/162/4392694/tile.jpg',43.070999,-89.408501,2370,, '2 BR',Vantage Point,6082518777,no,no,no,no,yes,no,no,no,yes,yes,yes
734,'https://d2cc5bro5bu049.cloudfront.net/162/7434/tile.jpeg',43.074001,-89.379601,720,1160, 'Studio - 1 BR',126 E Wilson St,6082518777,yes,no,no,yes,yes,no,no,yes,no,no,no
726,'https://d2cc5bro5bu049.cloudfront.net/162/7426/tile.jpeg',43.071800,-89.405998,2525,, '5 BR',222 N Charter St,6082518777,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
723,'https://d2cc5bro5bu049.cloudfront.net/162/3025389/tile.jpeg',43.070301,-89.387497,1225,, '3 BR',106 S Broom St,6082518777,yes,no,no,yes,yes,no,yes,yes,no,no,yes
722,'https://d2cc5bro5bu049.cloudfront.net/162/3025422/tile.jpeg',43.073643,-89.392311,1150,, '2 BR',312 N Broom St,6082518777,yes,no,no,yes,yes,no,yes,yes,no,no,yes
725,'https://d2cc5bro5bu049.cloudfront.net/162/7425/tile.jpeg',43.068001,-89.405701,1225,, '2 BR',6 N Charter St,6082518777,no,no,no,no,yes,no,no,no,no,yes,yes
783,'https://d2cc5bro5bu049.cloudfront.net/162/7483/tile.jpeg',43.079316,-89.382822,1225,, '3 BR',149 N Hancock St,6082518777,no,no,no,yes,yes,no,no,yes,no,no,no
803,'https://d2cc5bro5bu049.cloudfront.net/250/16677537/tile.jpg',43.076698,-89.392601,1130,1180, '2 BR',Brian House,6082572127,yes,no,no,no,yes,no,no,yes,no,no,yes
808,'https://d2cc5bro5bu049.cloudfront.net/250/6564381/tile.jpg',43.076099,-89.392197,1015,, '2 BR',508 N Henry St,6082572127,yes,no,no,no,yes,no,yes,yes,no,no,yes
853,'https://d2cc5bro5bu049.cloudfront.net/162/7606/tile.jpg',43.072601,-89.420898,495,1995, '1 - 4 BR',2027 University Ave,6082518777,yes,no,no,yes,yes,no,no,yes,no,yes,yes
852,'https://d2cc5bro5bu049.cloudfront.net/162/3077185/tile.jpeg',43.070897,-89.385192,850,, '1 BR',202 S Henry St,6082518777,yes,no,no,yes,yes,no,no,yes,no,no,no
760,'https://d2cc5bro5bu049.cloudfront.net/162/7460/tile.jpeg',43.065102,-89.405403,495,5925, '1 - 8+ BR',1129 Mound St,6082518777,no,no,no,no,yes,no,no,no,no,yes,yes
770,'https://d2cc5bro5bu049.cloudfront.net/162/16834788/tile.jpeg',43.069099,-89.389603,1595,, '4 BR',501 W Main St,6082518777,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
771,'https://d2cc5bro5bu049.cloudfront.net/162/27697354/tile.jpg',43.069302,-89.389198,1295,, '3 BR',449 W Main St,6082518777,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
718,'https://d2cc5bro5bu049.cloudfront.net/162/7418/tile.jpeg',43.069801,-89.414200,2395,, '4 BR',110 N Breese Terrace,6082518777,yes,no,no,no,no,no,no,yes,yes,yes,yes
437,'https://d2cc5bro5bu049.cloudfront.net/162/3091839/tile.jpeg',43.081799,-89.380302,845,, '1 BR',648 E Johnson St,6082518777,no,no,no,no,yes,no,no,yes,no,no,no
2444,'https://d2cc5bro5bu049.cloudfront.net/250/16670097/tile.jpg',43.076233,-89.392700,1140,, '2 BR',211 Langdon St,6082572127,yes,no,no,no,yes,no,yes,yes,no,no,yes
2093,'https://d2cc5bro5bu049.cloudfront.net/162/21297/tile.jpg',43.065517,-89.405472,1795,, '4 BR',1132 Mound St,6082518777,no,no,no,no,yes,no,no,no,no,yes,yes
2071,'https://d2cc5bro5bu049.cloudfront.net/162/17506735/tile.jpg',43.066124,-89.414536,1295,, '2 BR',811 Garfield St,6082518777,yes,no,no,no,no,no,yes,yes,no,yes,yes
96513,'https://d2cc5bro5bu049.cloudfront.net/162/960698/tile.jpg',43.083253,-89.379152,1225,, '2 BR',739 E Gorham St,6082518777,yes,no,no,no,yes,no,yes,yes,no,no,no
1847,'https://d2cc5bro5bu049.cloudfront.net/87993/28513436/tile.jpg',43.069481,-89.410049,669,1449, 'Studio - 4 BR',Lark At Randall,5075561397,no,yes,no,no,yes,no,no,yes,yes,yes,yes
684382,'https://d2cc5bro5bu049.cloudfront.net/55627/12299663/tile.jpg',43.069820,-89.393767,699,1599, 'Studio - 4 BR',Lark At Kohl,6086651500,yes,yes,no,yes,yes,no,no,yes,no,no,yes
763959,'https://d2cc5bro5bu049.cloudfront.net/19828/20604885/tile.jpg',43.062115,-89.440068,1725,, '2 BR',"Near West-sunset Village 2 Br,  1.5 Ba House",6083343309,no,no,no,no,no,no,no,no,no,no,no
2000,'https://d2cc5bro5bu049.cloudfront.net/162/3063404/tile.jpeg',43.064415,-89.408501,495,2360, '1 - 5 BR',1326 Chandler St,6082518777,no,no,no,no,no,no,no,no,no,yes,yes
537330,'https://d2cc5bro5bu049.cloudfront.net/162/4637211/tile.jpeg',43.072447,-89.433768,1025,1070, '2 BR',508 Farley Ave,6082518777,no,no,no,no,no,no,no,no,no,no,yes
